Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Payment Method
379005,4,2023-01-14,2023-01-16,1104029,37,1453,4,GBP,Credit Card
379008,1,2023-01-14,2023-01-22,793968,30,76,3,EUR,Digital Wallet
379008,2,2023-01-14,2023-01-15,793968,30,1648,1,EUR,Credit Card
379009,1,2023-01-14,2023-01-17,1556602,61,375,4,USD,Credit Card
379009,2,2023-01-14,2023-01-18,1556602,61,651,3,USD,Credit Card
379011,1,2023-01-14,2023-01-15,1291414,48,1280,3,USD,Credit Card
379011,2,2023-01-14,2023-01-15,1291414,48,1292,1,USD,Credit Card
379011,3,2023-01-14,2023-01-16,1291414,48,1620,4,USD,Credit Card
380000,1,2023-01-15,2023-01-22,1614172,57,1676,3,USD,Credit Card
380000,2,2023-01-15,2023-01-22,1614172,57,2094,5,USD,Digital Wallet
380001,1,2023-01-15,2023-01-21,1530756,66,641,3,USD,Credit Card
380001,2,2023-01-15,2023-01-17,1530756,66,1069,3,USD,Credit Card
380001,3,2023-01-15,2023-01-18,1530756,66,1687,3,USD,Credit Card
380003,1,2023-01-15,2023-01-22,627789,17,172,3,EUR,Cash
380004,1,2023-01-15,2023-01-19,1909649,66,1114,1,USD,Credit Card
380004,2,2023-01-15,2023-01-23,1909649,66,272,1,USD,Credit Card
380004,3,2023-01-15,2023-01-17,1909649,66,1697,2,USD,Cash
380005,1,2023-01-15,2023-01-23,770856,30,1705,2,EUR,Credit Card
380005,2,2023-01-15,2023-01-16,770856,30,154,7,EUR,Credit Card
380006,1,2023-01-15,2023-01-19,549983,27,1969,7,EUR,Digital Wallet
381001,1,2023-01-16,2023-01-20,780974,29,2397,3,EUR,Credit Card
381001,2,2023-01-16,2023-01-17,780974,29,2398,1,EUR,Credit Card
381002,1,2023-01-16,2023-01-18,2042097,0,1283,1,USD,Credit Card
381002,2,2023-01-16,2023-01-17,2042097,0,1345,1,USD,Cash
381002,3,2023-01-16,2023-01-24,2042097,0,2510,2,USD,Credit Card
381003,1,2023-01-16,2023-01-22,1631876,61,1619,6,USD,Cash
381003,2,2023-01-16,2023-01-20,1631876,61,2079,1,USD,Cash
381004,1,2023-01-16,2023-01-21,1914255,53,960,2,USD,Credit Card
381004,2,2023-01-16,2023-01-21,1914255,53,143,4,USD,Cash
381005,1,2023-01-16,2023-01-24,1803346,50,1946,10,USD,Credit Card
381006,1,2023-01-16,2023-01-19,1364334,64,1029,1,USD,Credit Card
381007,1,2023-01-16,2023-01-23,1202659,48,1246,1,USD,Credit Card
381007,2,2023-01-16,2023-01-17,1202659,48,97,2,USD,Credit Card
381007,3,2023-01-16,2023-01-17,1202659,48,1590,6,USD,Credit Card
381007,4,2023-01-16,2023-01-19,1202659,48,1779,7,USD,Credit Card
381008,1,2023-01-16,2023-01-19,982850,42,1707,2,GBP,Credit Card
381009,1,2023-01-16,2023-01-24,1187611,42,2086,4,GBP,Credit Card
381010,1,2023-01-16,2023-01-24,1554137,66,1671,3,USD,Cash
381010,2,2023-01-16,2023-01-19,1554137,66,1604,1,USD,Credit Card
381010,3,2023-01-16,2023-01-20,1554137,66,1836,1,USD,Digital Wallet
381011,1,2023-01-16,2023-01-24,1302333,45,450,1,USD,Cash
381012,1,2023-01-16,2023-01-22,2072376,0,1759,2,USD,Credit Card
381012,2,2023-01-16,2023-01-24,2072376,0,1684,7,USD,Credit Card
381013,1,2023-01-16,2023-01-17,1984685,0,1583,1,USD,Credit Card
381013,2,2023-01-16,2023-01-24,1984685,0,584,8,USD,Digital Wallet
383000,1,2023-01-18,2023-01-22,1768548,51,1623,3,USD,Credit Card
383001,1,2023-01-18,2023-01-21,1584109,61,994,1,USD,Credit Card
383002,1,2023-01-18,2023-01-19,1650783,57,1145,1,USD,Credit Card
383002,2,2023-01-18,2023-01-26,1650783,57,75,2,USD,Credit Card
383002,3,2023-01-18,2023-01-22,1650783,57,775,1,USD,Credit Card
383003,1,2023-01-18,2023-01-24,568160,19,959,3,EUR,Credit Card
383004,1,2023-01-18,2023-01-26,1670107,59,1248,3,USD,Credit Card
383004,2,2023-01-18,2023-01-22,1670107,59,2500,1,USD,Digital Wallet
383004,3,2023-01-18,2023-01-24,1670107,59,185,3,USD,Digital Wallet
384000,1,2023-01-19,2023-01-22,622740,17,144,5,EUR,Credit Card
384000,2,2023-01-19,2023-01-27,622740,17,78,4,EUR,Cash
384000,4,2023-01-19,2023-01-25,622740,17,1825,1,EUR,Digital Wallet
384001,1,2023-01-19,2023-01-20,780674,29,301,2,EUR,Credit Card
384001,2,2023-01-19,2023-01-22,780674,29,1695,2,EUR,Credit Card
384002,1,2023-01-19,2023-01-20,1263974,43,61,2,USD,Digital Wallet
384002,2,2023-01-19,2023-01-24,1263974,43,2105,1,USD,Credit Card
384003,1,2023-01-19,2023-01-21,1369624,64,420,4,USD,Digital Wallet
384004,1,2023-01-19,2023-01-27,1316297,0,1150,2,USD,Credit Card
384004,2,2023-01-19,2023-01-25,1316297,0,1578,6,USD,Credit Card
384005,1,2023-01-19,2023-01-21,1022895,37,1597,4,GBP,Credit Card
384006,1,2023-01-19,2023-01-21,247132,9,752,1,CAD,Credit Card
384006,2,2023-01-19,2023-01-25,247132,9,434,1,CAD,Credit Card
384006,3,2023-01-19,2023-01-22,247132,9,124,8,CAD,Credit Card
384006,4,2023-01-19,2023-01-27,247132,9,2382,1,CAD,Credit Card
384007,1,2023-01-19,2023-01-24,14180,6,494,3,AUD,Credit Card
384007,2,2023-01-19,2023-01-20,14180,6,1633,2,AUD,Credit Card
385000,1,2023-01-20,2023-01-24,1110691,0,1586,8,GBP,Cash
385000,2,2023-01-20,2023-01-21,1110691,0,1427,5,GBP,Credit Card
385000,3,2023-01-20,2023-01-24,1110691,0,166,3,GBP,Cash
385002,1,2023-01-20,2023-01-21,844832,31,424,2,EUR,Cash
385002,2,2023-01-20,2023-01-26,844832,31,53,2,EUR,Credit Card
385003,1,2023-01-20,2023-01-25,624165,18,1928,3,EUR,Credit Card
385004,1,2023-01-20,2023-01-28,332332,8,2162,1,CAD,Digital Wallet
385005,1,2023-01-20,2023-01-24,1251726,57,2120,3,USD,Cash
385006,1,2023-01-20,2023-01-28,724534,28,135,4,EUR,Credit Card
385006,2,2023-01-20,2023-01-28,724534,28,1155,1,EUR,Cash
385007,1,2023-01-20,2023-01-28,1273837,61,1112,8,USD,Credit Card
385008,1,2023-01-20,2023-01-27,667318,16,1195,1,EUR,Credit Card
385009,1,2023-01-20,2023-01-23,1720050,61,6,1,USD,Credit Card
385009,3,2023-01-20,2023-01-21,1720050,61,123,5,USD,Credit Card
385010,1,2023-01-20,2023-01-28,483118,20,61,6,EUR,Digital Wallet
385010,2,2023-01-20,2023-01-21,483118,20,1000,3,EUR,Digital Wallet
386000,1,2023-01-21,2023-01-29,748749,30,443,2,EUR,Credit Card
386000,2,2023-01-21,2023-01-25,748749,30,434,2,EUR,Credit Card
386000,3,2023-01-21,2023-01-24,748749,30,167,1,EUR,Credit Card
386000,4,2023-01-21,2023-01-24,748749,30,516,1,EUR,Credit Card
386001,1,2023-01-21,2023-01-27,1912666,0,1996,2,USD,Credit Card
386001,2,2023-01-21,2023-01-28,1912666,0,1577,1,USD,Credit Card
386002,1,2023-01-21,2023-01-27,1525000,43,581,3,USD,Credit Card
386003,1,2023-01-21,2023-01-27,265825,8,1646,1,CAD,Credit Card
386004,1,2023-01-21,2023-01-27,2085055,45,1222,3,USD,Digital Wallet
386005,1,2023-01-21,2023-01-27,345812,0,1600,1,CAD,Digital Wallet
386005,2,2023-01-21,2023-01-27,345812,0,237,1,CAD,Credit Card
386006,1,2023-01-21,2023-01-26,348548,10,1271,2,CAD,Credit Card
386006,2,2023-01-21,2023-01-24,348548,10,1585,1,CAD,Credit Card
386006,3,2023-01-21,2023-01-27,348548,10,1637,3,CAD,Credit Card
386006,4,2023-01-21,2023-01-29,348548,10,1587,1,CAD,Digital Wallet
386006,5,2023-01-21,2023-01-24,348548,10,423,1,CAD,Credit Card
386008,1,2023-01-21,2023-01-24,2093929,56,313,2,USD,Credit Card
386008,2,2023-01-21,2023-01-23,2093929,56,124,7,USD,Credit Card
386008,3,2023-01-21,2023-01-26,2093929,56,1634,3,USD,Digital Wallet
386008,4,2023-01-21,2023-01-27,2093929,56,448,4,USD,Credit Card
386009,1,2023-01-21,2023-01-22,522652,19,1859,4,EUR,Credit Card
386009,2,2023-01-21,2023-01-25,522652,19,156,3,EUR,Digital Wallet
386009,3,2023-01-21,2023-01-28,522652,19,1896,1,EUR,Credit Card
386009,4,2023-01-21,2023-01-29,522652,19,2107,3,EUR,Credit Card
386010,1,2023-01-21,2023-01-22,1775819,57,155,6,USD,Credit Card
386010,2,2023-01-21,2023-01-26,1775819,57,1638,1,USD,Digital Wallet
386010,3,2023-01-21,2023-01-25,1775819,57,1947,3,USD,Cash
386010,4,2023-01-21,2023-01-26,1775819,57,125,1,USD,Credit Card
386011,1,2023-01-21,2023-01-29,541598,0,54,6,EUR,Credit Card
386011,2,2023-01-21,2023-01-24,541598,0,101,2,EUR,Credit Card
386011,3,2023-01-21,2023-01-25,541598,0,461,3,EUR,Credit Card
387000,1,2023-01-22,2023-01-25,224434,0,1729,2,CAD,Credit Card
387000,2,2023-01-22,2023-01-30,224434,0,1599,3,CAD,Credit Card
387000,3,2023-01-22,2023-01-23,224434,0,1622,1,CAD,Credit Card
387000,4,2023-01-22,2023-01-30,224434,0,55,6,CAD,Digital Wallet
387001,1,2023-01-22,2023-01-23,2011796,51,39,5,USD,Credit Card
387002,1,2023-01-22,2023-01-26,1368025,44,429,2,USD,Credit Card
387002,2,2023-01-22,2023-01-26,1368025,44,1377,6,USD,Credit Card
387003,1,2023-01-22,2023-01-28,368610,8,144,5,CAD,Credit Card
387003,2,2023-01-22,2023-01-27,368610,8,1251,2,CAD,Credit Card
387003,3,2023-01-22,2023-01-28,368610,8,691,1,CAD,Credit Card
387003,4,2023-01-22,2023-01-27,368610,8,190,1,CAD,Cash
387003,5,2023-01-22,2023-01-28,368610,8,1656,2,CAD,Digital Wallet
387003,6,2023-01-22,2023-01-25,368610,8,1425,4,CAD,Credit Card
387003,7,2023-01-22,2023-01-26,368610,8,143,9,CAD,Credit Card
387004,1,2023-01-22,2023-01-23,1307296,53,709,6,USD,Credit Card
387004,2,2023-01-22,2023-01-27,1307296,53,962,1,USD,Cash
387005,1,2023-01-22,2023-01-30,938399,36,1816,3,GBP,Credit Card
387005,2,2023-01-22,2023-01-27,938399,36,982,2,GBP,Credit Card
387005,3,2023-01-22,2023-01-23,938399,36,442,1,GBP,Digital Wallet
387006,1,2023-01-22,2023-01-28,1616350,51,1576,1,USD,Cash
387007,1,2023-01-22,2023-01-27,549936,24,1264,2,EUR,Cash
387007,2,2023-01-22,2023-01-29,549936,24,1529,3,EUR,Digital Wallet
387007,3,2023-01-22,2023-01-25,549936,24,1612,4,EUR,Credit Card
388000,1,2023-01-23,2023-01-27,97611,5,928,6,AUD,Cash
388000,2,2023-01-23,2023-01-24,97611,5,1045,7,AUD,Credit Card
388000,3,2023-01-23,2023-01-27,97611,5,1627,6,AUD,Digital Wallet
388001,1,2023-01-23,2023-01-30,1730210,0,1616,1,USD,Credit Card
388002,1,2023-01-23,2023-01-28,962533,36,460,2,GBP,Credit Card
388002,2,2023-01-23,2023-01-28,962533,36,489,2,GBP,Credit Card
388003,1,2023-01-23,2023-01-31,205077,10,90,8,CAD,Credit Card
388003,2,2023-01-23,2023-01-30,205077,10,945,1,CAD,Credit Card
388004,1,2023-01-23,2023-01-24,776431,0,2104,1,EUR,Credit Card
388004,2,2023-01-23,2023-01-31,776431,0,618,3,EUR,Credit Card
388005,1,2023-01-23,2023-01-26,1893487,55,1601,4,USD,Credit Card
388005,2,2023-01-23,2023-01-31,1893487,55,2388,9,USD,Credit Card
388006,1,2023-01-23,2023-01-25,1098143,41,1393,3,GBP,Credit Card
388006,2,2023-01-23,2023-01-24,1098143,41,1627,2,GBP,Credit Card
388006,3,2023-01-23,2023-01-25,1098143,41,133,1,GBP,Cash
388007,1,2023-01-23,2023-01-30,1112613,42,459,4,GBP,Credit Card
388008,1,2023-01-23,2023-01-29,1170323,41,640,6,GBP,Credit Card
388008,2,2023-01-23,2023-01-25,1170323,41,1665,2,GBP,Credit Card
388008,3,2023-01-23,2023-01-26,1170323,41,665,2,GBP,Digital Wallet
388008,4,2023-01-23,2023-01-31,1170323,41,158,1,GBP,Credit Card
388008,5,2023-01-23,2023-01-29,1170323,41,96,3,GBP,Credit Card
388009,1,2023-01-23,2023-01-31,930705,40,1585,3,GBP,Digital Wallet
388010,1,2023-01-23,2023-01-25,1001228,39,827,4,GBP,Cash
388010,2,2023-01-23,2023-01-31,1001228,39,1139,1,GBP,Cash
388011,1,2023-01-23,2023-01-30,1702898,61,454,5,USD,Credit Card
388011,2,2023-01-23,2023-01-29,1702898,61,50,1,USD,Cash
388011,3,2023-01-23,2023-01-30,1702898,61,1653,2,USD,Credit Card
388011,4,2023-01-23,2023-01-25,1702898,61,2094,1,USD,Cash
388011,5,2023-01-23,2023-01-30,1702898,61,1692,3,USD,Digital Wallet
388011,6,2023-01-23,2023-01-26,1702898,61,2106,7,USD,Digital Wallet
388011,7,2023-01-23,2023-01-25,1702898,61,1211,2,USD,Credit Card
388012,1,2023-01-23,2023-01-25,2086544,50,2113,1,USD,Digital Wallet
388012,2,2023-01-23,2023-01-25,2086544,50,69,2,USD,Credit Card
388013,1,2023-01-23,2023-01-24,1559552,0,1657,1,USD,Credit Card
388014,1,2023-01-23,2023-01-31,1671541,57,1586,1,USD,Credit Card
388014,2,2023-01-23,2023-01-24,1671541,57,1786,4,USD,Credit Card
388014,3,2023-01-23,2023-01-24,1671541,57,2501,4,USD,Credit Card
390000,1,2023-01-25,2023-01-28,1699570,59,1581,1,USD,Credit Card
390000,2,2023-01-25,2023-01-31,1699570,59,2351,2,USD,Credit Card
390001,1,2023-01-25,2023-02-02,1301552,51,189,2,USD,Credit Card
390001,2,2023-01-25,2023-02-01,1301552,51,1617,7,USD,Digital Wallet
390001,3,2023-01-25,2023-01-30,1301552,51,175,2,USD,Cash
390001,4,2023-01-25,2023-01-27,1301552,51,186,2,USD,Credit Card
390001,6,2023-01-25,2023-02-01,1301552,51,1605,1,USD,Digital Wallet
390002,1,2023-01-25,2023-01-27,2029518,0,537,3,USD,Credit Card
390002,2,2023-01-25,2023-01-28,2029518,0,1636,2,USD,Cash
390002,3,2023-01-25,2023-01-27,2029518,0,1581,1,USD,Credit Card
390002,4,2023-01-25,2023-01-26,2029518,0,1792,2,USD,Digital Wallet
390002,5,2023-01-25,2023-02-02,2029518,0,458,1,USD,Cash
390003,1,2023-01-25,2023-01-30,253233,10,1635,1,CAD,Credit Card
390004,1,2023-01-25,2023-01-29,1321513,48,152,2,USD,Credit Card
390005,1,2023-01-25,2023-01-27,549766,22,1558,3,EUR,Credit Card
390005,2,2023-01-25,2023-02-01,549766,22,1594,1,EUR,Credit Card
391000,1,2023-01-26,2023-01-27,881876,32,2108,1,EUR,Credit Card
391000,2,2023-01-26,2023-01-30,881876,32,143,1,EUR,Credit Card
391000,3,2023-01-26,2023-01-31,881876,32,1662,2,EUR,Credit Card
391001,1,2023-01-26,2023-01-30,361945,0,1841,1,CAD,Credit Card
391002,1,2023-01-26,2023-01-27,1201225,45,1636,1,USD,Cash
391002,2,2023-01-26,2023-02-03,1201225,45,1325,1,USD,Cash
391003,1,2023-01-26,2023-02-03,1427869,44,1370,1,USD,Credit Card
391003,2,2023-01-26,2023-02-01,1427869,44,1280,6,USD,Credit Card
391004,1,2023-01-26,2023-02-03,444160,19,1588,3,EUR,Credit Card
391004,2,2023-01-26,2023-02-01,444160,19,69,6,EUR,Credit Card
391006,1,2023-01-26,2023-01-30,1885990,51,1467,1,USD,Credit Card
391006,2,2023-01-26,2023-01-29,1885990,51,1590,2,USD,Cash
391007,1,2023-01-26,2023-02-02,125950,6,1705,1,AUD,Digital Wallet
391007,2,2023-01-26,2023-02-02,125950,6,138,1,AUD,Credit Card
392000,1,2023-01-27,2023-01-31,1302998,51,1613,3,USD,Credit Card
392000,2,2023-01-27,2023-01-29,1302998,51,1490,1,USD,Cash
392001,1,2023-01-27,2023-01-29,1227891,54,155,2,USD,Digital Wallet
392002,1,2023-01-27,2023-02-04,1855347,59,430,2,USD,Digital Wallet
392002,2,2023-01-27,2023-02-03,1855347,59,1168,1,USD,Credit Card
392002,3,2023-01-27,2023-02-03,1855347,59,144,2,USD,Credit Card
392002,4,2023-01-27,2023-02-02,1855347,59,2298,2,USD,Credit Card
392003,1,2023-01-27,2023-01-30,1471397,0,156,8,USD,Credit Card
392004,1,2023-01-27,2023-01-28,401785,0,2118,3,EUR,Cash
392004,2,2023-01-27,2023-01-29,401785,0,1441,2,EUR,Credit Card
392004,3,2023-01-27,2023-02-03,401785,0,1449,2,EUR,Digital Wallet
392004,4,2023-01-27,2023-02-02,401785,0,1698,1,EUR,Credit Card
392004,5,2023-01-27,2023-02-01,401785,0,2006,1,EUR,Digital Wallet
392005,1,2023-01-27,2023-02-02,1458301,48,1586,1,USD,Credit Card
392005,2,2023-01-27,2023-01-29,1458301,48,1050,1,USD,Credit Card
392005,3,2023-01-27,2023-01-29,1458301,48,1100,6,USD,Credit Card
392005,4,2023-01-27,2023-02-02,1458301,48,1607,9,USD,Credit Card
392006,1,2023-01-27,2023-01-28,1310403,65,149,6,USD,Cash
392006,2,2023-01-27,2023-01-31,1310403,65,1863,2,USD,Credit Card
392007,1,2023-01-27,2023-01-29,1079159,41,84,5,GBP,Cash
392007,2,2023-01-27,2023-02-02,1079159,41,1573,2,GBP,Credit Card
392007,3,2023-01-27,2023-02-03,1079159,41,185,1,GBP,Credit Card
392008,1,2023-01-27,2023-02-02,992150,39,1659,3,GBP,Cash
392009,1,2023-01-27,2023-01-30,1724829,54,2161,3,USD,Digital Wallet
392009,2,2023-01-27,2023-01-31,1724829,54,1387,1,USD,Credit Card
392010,1,2023-01-27,2023-02-01,651767,18,1629,5,EUR,Digital Wallet
392010,2,2023-01-27,2023-01-28,651767,18,522,1,EUR,Credit Card
392010,3,2023-01-27,2023-02-04,651767,18,1668,2,EUR,Credit Card
392010,4,2023-01-27,2023-02-01,651767,18,189,9,EUR,Cash
392010,5,2023-01-27,2023-01-31,651767,18,1522,1,EUR,Credit Card
392010,6,2023-01-27,2023-01-31,651767,18,455,1,EUR,Credit Card
393001,1,2023-01-28,2023-02-01,530451,19,2267,7,EUR,Credit Card
393001,2,2023-01-28,2023-02-02,530451,19,1228,4,EUR,Credit Card
393001,3,2023-01-28,2023-02-04,530451,19,1593,1,EUR,Credit Card
393001,4,2023-01-28,2023-02-01,530451,19,1157,5,EUR,Credit Card
393002,1,2023-01-28,2023-02-03,792110,28,662,9,EUR,Cash
393003,1,2023-01-28,2023-02-02,1188400,38,2000,2,GBP,Credit Card
393003,2,2023-01-28,2023-02-05,1188400,38,2102,1,GBP,Credit Card
393003,3,2023-01-28,2023-02-01,1188400,38,1608,9,GBP,Digital Wallet
393004,1,2023-01-28,2023-02-03,2007813,0,415,3,USD,Credit Card
393004,2,2023-01-28,2023-02-04,2007813,0,1629,1,USD,Cash
393005,1,2023-01-28,2023-01-31,1112419,39,175,6,GBP,Digital Wallet
393005,2,2023-01-28,2023-02-04,1112419,39,2511,2,GBP,Cash
393005,3,2023-01-28,2023-02-05,1112419,39,1657,3,GBP,Credit Card
393005,4,2023-01-28,2023-02-01,1112419,39,417,2,GBP,Credit Card
393006,1,2023-01-28,2023-02-05,1765324,51,417,2,USD,Credit Card
393006,2,2023-01-28,2023-02-02,1765324,51,2305,2,USD,Credit Card
393007,1,2023-01-28,2023-01-30,1206405,45,1763,1,USD,Credit Card
393007,2,2023-01-28,2023-02-01,1206405,45,121,1,USD,Credit Card
393007,3,2023-01-28,2023-01-30,1206405,45,2387,7,USD,Credit Card
393007,4,2023-01-28,2023-02-03,1206405,45,1901,3,USD,Credit Card
393008,1,2023-01-28,2023-01-31,1823888,57,2038,1,USD,Credit Card
393009,1,2023-01-28,2023-01-29,1765579,56,2024,1,USD,Digital Wallet
393010,1,2023-01-28,2023-02-05,313968,0,1616,7,CAD,Credit Card
393010,2,2023-01-28,2023-02-04,313968,0,1477,2,CAD,Credit Card
394000,1,2023-01-29,2023-02-01,1736019,0,979,1,USD,Credit Card
394000,2,2023-01-29,2023-02-02,1736019,0,113,4,USD,Credit Card
394001,1,2023-01-29,2023-01-31,186894,5,1228,5,AUD,Credit Card
394001,2,2023-01-29,2023-02-05,186894,5,519,8,AUD,Credit Card
394001,3,2023-01-29,2023-01-31,186894,5,1652,3,AUD,Credit Card
394002,1,2023-01-29,2023-02-03,452923,27,1695,1,EUR,Cash
394002,2,2023-01-29,2023-01-31,452923,27,1688,2,EUR,Credit Card
394003,1,2023-01-29,2023-02-03,431461,27,326,2,EUR,Credit Card
394003,2,2023-01-29,2023-02-04,431461,27,1697,3,EUR,Credit Card
394003,3,2023-01-29,2023-02-05,431461,27,654,2,EUR,Credit Card
394004,1,2023-01-29,2023-02-05,602720,16,1417,2,EUR,Credit Card
394004,2,2023-01-29,2023-01-30,602720,16,1138,1,EUR,Credit Card
394004,3,2023-01-29,2023-02-02,602720,16,1190,2,EUR,Digital Wallet
394005,1,2023-01-29,2023-02-03,1810401,65,174,4,USD,Credit Card
394005,2,2023-01-29,2023-01-30,1810401,65,1712,6,USD,Credit Card
394006,1,2023-01-29,2023-01-31,1041067,37,1802,6,GBP,Credit Card
394007,1,2023-01-29,2023-01-31,1337730,63,2077,5,USD,Digital Wallet
395000,1,2023-01-30,2023-01-31,829132,32,128,4,EUR,Credit Card
395001,1,2023-01-30,2023-02-06,216550,10,2089,3,CAD,Credit Card
395001,2,2023-01-30,2023-02-01,216550,10,1610,1,CAD,Cash
395001,3,2023-01-30,2023-02-07,216550,10,1779,8,CAD,Digital Wallet
395002,1,2023-01-30,2023-02-05,250944,8,105,3,CAD,Credit Card
395002,2,2023-01-30,2023-02-05,250944,8,1621,3,CAD,Credit Card
395003,1,2023-01-30,2023-02-07,1296866,54,2355,2,USD,Credit Card
395003,2,2023-01-30,2023-01-31,1296866,54,1209,3,USD,Credit Card
395003,3,2023-01-30,2023-02-07,1296866,54,2,9,USD,Credit Card
395004,1,2023-01-30,2023-02-04,2063107,45,1291,2,USD,Cash
395004,2,2023-01-30,2023-02-04,2063107,45,2178,2,USD,Cash
395004,3,2023-01-30,2023-01-31,2063107,45,1986,8,USD,Credit Card
395005,1,2023-01-30,2023-02-07,2082135,54,1630,5,USD,Cash
395005,2,2023-01-30,2023-02-04,2082135,54,1589,5,USD,Digital Wallet
395006,1,2023-01-30,2023-02-06,127193,5,697,2,AUD,Digital Wallet
395006,2,2023-01-30,2023-02-07,127193,5,1249,1,AUD,Cash
395006,3,2023-01-30,2023-02-06,127193,5,1990,7,AUD,Credit Card
395006,4,2023-01-30,2023-02-04,127193,5,1581,1,AUD,Credit Card
395007,1,2023-01-30,2023-02-05,1714451,54,1605,2,USD,Credit Card
395007,2,2023-01-30,2023-02-04,1714451,54,1603,4,USD,Credit Card
395007,3,2023-01-30,2023-02-06,1714451,54,2014,6,USD,Credit Card
395008,1,2023-01-30,2023-02-02,1401419,61,128,2,USD,Credit Card
395009,1,2023-01-30,2023-02-03,731556,29,1156,2,EUR,Credit Card
395010,1,2023-01-30,2023-02-01,1549964,55,1076,5,USD,Credit Card
395011,1,2023-01-30,2023-02-07,1114319,36,1587,1,GBP,Credit Card
395011,2,2023-01-30,2023-02-02,1114319,36,142,2,GBP,Credit Card
395011,3,2023-01-30,2023-02-04,1114319,36,1933,3,GBP,Credit Card
395012,1,2023-01-30,2023-02-05,1418448,65,1784,7,USD,Credit Card
395012,2,2023-01-30,2023-01-31,1418448,65,1313,3,USD,Credit Card
395014,1,2023-01-30,2023-02-04,1178352,42,1605,10,GBP,Digital Wallet
397000,1,2023-02-01,2023-02-07,1677739,55,1649,9,USD,Credit Card
397001,1,2023-02-01,2023-02-05,1140654,37,1458,6,GBP,Credit Card
397001,2,2023-02-01,2023-02-06,1140654,37,390,1,GBP,Credit Card
397002,1,2023-02-01,2023-02-08,1348253,0,1607,2,USD,Credit Card
397002,2,2023-02-01,2023-02-02,1348253,0,97,2,USD,Credit Card
397002,3,2023-02-01,2023-02-07,1348253,0,2012,2,USD,Credit Card
397003,1,2023-02-01,2023-02-07,760816,29,955,1,EUR,Digital Wallet
397003,2,2023-02-01,2023-02-07,760816,29,1614,1,EUR,Cash
397003,3,2023-02-01,2023-02-05,760816,29,1109,4,EUR,Credit Card
397004,1,2023-02-01,2023-02-06,1866421,0,123,2,USD,Credit Card
397004,2,2023-02-01,2023-02-05,1866421,0,625,1,USD,Credit Card
397004,3,2023-02-01,2023-02-09,1866421,0,1641,4,USD,Credit Card
397005,1,2023-02-01,2023-02-03,1650783,64,1192,10,USD,Cash
397005,2,2023-02-01,2023-02-03,1650783,64,2164,4,USD,Credit Card
397005,3,2023-02-01,2023-02-09,1650783,64,1432,3,USD,Credit Card
397005,4,2023-02-01,2023-02-06,1650783,64,1983,4,USD,Credit Card
397005,5,2023-02-01,2023-02-08,1650783,64,1226,2,USD,Credit Card
397005,6,2023-02-01,2023-02-05,1650783,64,1697,3,USD,Digital Wallet
397005,7,2023-02-01,2023-02-02,1650783,64,1409,5,USD,Credit Card
398000,1,2023-02-02,2023-02-08,1110229,42,1799,1,GBP,Credit Card
398001,1,2023-02-02,2023-02-08,130214,5,1588,7,AUD,Credit Card
398001,2,2023-02-02,2023-02-07,130214,5,1259,8,AUD,Credit Card
398001,3,2023-02-02,2023-02-09,130214,5,1194,1,AUD,Credit Card
398001,4,2023-02-02,2023-02-04,130214,5,374,6,AUD,Credit Card
398002,1,2023-02-02,2023-02-04,1822089,44,160,4,USD,Credit Card
398002,2,2023-02-02,2023-02-08,1822089,44,1612,2,USD,Credit Card
398003,1,2023-02-02,2023-02-07,1355155,51,31,1,USD,Credit Card
398003,3,2023-02-02,2023-02-06,1355155,51,439,1,USD,Credit Card
398003,4,2023-02-02,2023-02-04,1355155,51,1026,3,USD,Credit Card
398004,1,2023-02-02,2023-02-06,1001493,36,70,2,GBP,Credit Card
398004,2,2023-02-02,2023-02-09,1001493,36,2060,3,GBP,Digital Wallet
398004,3,2023-02-02,2023-02-04,1001493,36,1736,9,GBP,Credit Card
398004,4,2023-02-02,2023-02-04,1001493,36,84,1,GBP,Credit Card
398005,1,2023-02-02,2023-02-05,1761462,63,1642,5,USD,Cash
398005,2,2023-02-02,2023-02-04,1761462,63,424,3,USD,Credit Card
398005,3,2023-02-02,2023-02-10,1761462,63,1672,1,USD,Cash
398005,4,2023-02-02,2023-02-03,1761462,63,445,8,USD,Cash
398006,1,2023-02-02,2023-02-10,857287,34,1274,1,EUR,Credit Card
398006,2,2023-02-02,2023-02-07,857287,34,1348,4,EUR,Digital Wallet
398006,3,2023-02-02,2023-02-07,857287,34,1556,3,EUR,Credit Card
398006,4,2023-02-02,2023-02-06,857287,34,1525,2,EUR,Credit Card
398006,5,2023-02-02,2023-02-10,857287,34,326,1,EUR,Cash
398006,6,2023-02-02,2023-02-10,857287,34,1056,1,EUR,Credit Card
